year,playername,role,nationality,age,iplexperienceyears,battingavg,battingsr,runsscored,fifties,hundreds,wickets,economyrate,bowlingavg,bowlingsr,basepricecr,soldpricecr,issold,franchise,performancescore,valueindex
2018,Yusuf Pathan,All-Rounder,Indian,24,4,26.14,137.7,241,3,0,6,8.48,28.86,18.97,1.5,1.9,1,Sunrisers Hyderabad,44.32,23.33
2018,Shubman Gill,Batsman,Indian,21,0,25.63,108.33,94,0,0,0,9.91,36.3,28.47,1.5,1.8,1,Kolkata Knight Riders,44.63,24.79
2018,Moeen Ali,All-Rounder,Overseas,20,0,20.12,115.64,172,1,0,9,7.71,24.75,17.7,1.5,1.7,1,Royal Challengers Bengaluru,43.54,25.61
2018,Parthiv Patel,Batsman,Indian,23,4,27.17,141.24,202,2,0,1,8.85,36.53,26.55,1.5,1.7,1,Royal Challengers Bengaluru,57.28,33.69
2018,Faf du Plessis,Batsman,Overseas,23,4,35.38,142.61,426,6,0,0,8.18,37.51,27.53,1.5,1.6,1,Chennai Super Kings,65.45,40.91
2018,Daniel Christian,All-Rounder,Overseas,25,5,26.21,141.23,202,1,0,7,9.66,29.5,22.7,1.5,1.5,1,Delhi Capitals,43.88,29.25
2018,Jason Behrendorff,Bowler,Overseas,20,0,9.69,105.84,58,0,0,7,8.75,30.98,21.29,1.5,1.5,1,Mumbai Indians,14.83,9.89
2018,Jason Roy,Batsman,Overseas,20,1,27.12,110.85,207,1,0,0,9.43,39.79,28.41,1.5,1.5,1,Delhi Capitals,48.24,32.16
2018,Mark Wood,Bowler,Overseas,20,0,14.99,92.76,76,0,0,14,9.26,24.68,18.6,1.5,1.5,1,Chennai Super Kings,23.98,15.99
2018,Pradeep Sangwan,All-Rounder,Indian,22,2,24.23,122.03,129,2,0,5,9.06,28.27,21.52,1.5,1.5,1,Mumbai Indians,38.34,25.56
2018,Ben Dwarshuis,Bowler,Overseas,20,0,12.22,101.72,61,0,0,10,8.4,29.63,19.2,1.0,1.4,1,Punjab Kings,20.41,14.58
2018,Mandeep Singh,All-Rounder,Indian,20,0,19.5,112.89,68,1,0,5,8.41,32.98,23.22,1.0,1.4,1,Royal Challengers Bengaluru,36.63,26.16
2018,Naman Ojha,Batsman,Indian,23,4,29.85,130.03,269,1,0,0,8.22,37.93,26.47,1.0,1.4,1,Delhi Capitals,56.33,40.24
2018,Prithvi Shaw,Batsman,Indian,19,0,24.22,102.51,90,1,0,0,9.48,41.56,30.44,1.0,1.2,1,Delhi Capitals,42.24,35.2
2018,Manan Vohra,Batsman,Indian,19,0,22.38,109.2,106,2,0,3,8.7,36.62,28.63,1.0,1.1,1,Royal Challengers Bengaluru,43.83,39.85
2018,Akshdeep Nath,All-Rounder,Indian,22,2,23.33,121.16,144,1,0,6,9.51,30.94,18.87,1.0,1.0,1,Punjab Kings,38.24,38.24
2018,Chris Jordan,All-Rounder,Overseas,21,1,23.78,105.12,118,1,0,7,8.68,31.18,21.9,1.0,1.0,1,Sunrisers Hyderabad,38.01,38.01
2018,Imran Tahir,Bowler,Overseas,20,0,13.26,105.9,32,0,0,6,8.92,29.91,20.98,1.0,1.0,1,Chennai Super Kings,12.56,12.56
2018,Jean-Paul Duminy,All-Rounder,Overseas,24,4,24.76,133.34,165,1,0,4,8.34,29.38,20.43,1.0,1.0,1,Mumbai Indians,40.98,40.98
2018,Manoj Tiwary,Batsman,Indian,23,4,25.48,130.43,307,1,1,2,9.12,38.58,29.68,1.0,1.0,1,Punjab Kings,55.46,55.46
2018,Mayank Agarwal,Batsman,Indian,23,4,36.3,148.78,379,2,0,3,9.34,38.9,27.61,1.0,1.0,1,Punjab Kings,66.73,66.73
2018,Mohammad Nabi,All-Rounder,Overseas,21,1,22.92,109.12,91,2,0,5,8.7,28.91,17.04,1.0,1.0,1,Sunrisers Hyderabad,36.15,36.15
2018,Pawan Negi,All-Rounder,Indian,24,4,33.33,139.46,264,2,0,13,8.18,22.42,16.62,1.0,1.0,1,Royal Challengers Bengaluru,55.46,55.46
2018,Ranganath Vinay Kumar,Bowler,Indian,24,4,14.02,105.68,49,0,0,13,9.33,29.09,21.84,1.0,1.0,1,Kolkata Knight Riders,22.0,22.0
2018,Sam Billings,Batsman,Overseas,21,2,29.34,121.82,174,1,0,0,9.34,36.76,26.58,1.0,1.0,1,Chennai Super Kings,51.76,51.76
2018,Shreevats Goswami,Batsman,Indian,19,0,19.98,101.83,233,2,1,1,9.48,36.02,29.59,1.0,1.0,1,Sunrisers Hyderabad,43.2,43.2
2018,Tim Southee,Bowler,Overseas,24,4,14.68,93.43,49,0,0,14,8.32,28.73,20.68,1.0,1.0,1,Royal Challengers Bengaluru,26.53,26.53
2018,Basil Thampi,Bowler,Indian,21,1,11.71,101.75,17,0,0,6,8.76,28.18,22.68,0.75,0.95,1,Sunrisers Hyderabad,12.89,13.57
2018,Kulwant Khejroliya,Bowler,Indian,21,1,11.81,100.47,29,0,0,11,9.72,33.89,23.38,0.75,0.85,1,Royal Challengers Bengaluru,17.63,20.74
2018,Deepak Chahar,All-Rounder,Indian,22,2,31.74,128.27,289,2,0,17,6.71,22.41,21.53,0.75,0.8,1,Chennai Super Kings,60.57,75.71
2018,Rinku Singh,Batsman,Indian,20,1,26.34,108.7,119,2,0,0,8.42,34.87,26.66,0.75,0.8,1,Kolkata Knight Riders,45.53,56.91
2018,Saurabh Tiwary,Batsman,Indian,23,4,25.44,125.68,191,0,0,0,9.0,40.21,28.44,0.75,0.8,1,Mumbai Indians,51.7,64.62
2018,Dhawal Kulkarni,Bowler,Indian,24,4,11.52,101.15,56,0,0,12,8.51,34.21,19.13,0.75,0.75,1,Rajasthan Royals,23.03,30.71
2018,Gurkeerat Singh Mann,All-Rounder,Indian,24,4,23.85,135.58,161,1,0,6,8.74,28.54,22.31,0.75,0.75,1,Delhi Capitals,42.8,57.07
2018,Avesh Khan,Bowler,Indian,20,0,15.55,110.31,96,0,0,19,8.52,25.37,19.02,0.5,0.7,1,Delhi Capitals,33.9,48.43
2018,Zahir Khan Pakteen,Bowler,Indian,20,0,13.39,108.82,47,0,0,4,10.11,33.64,22.15,0.5,0.6,1,Rajasthan Royals,6.47,10.78
2018,Abhishek Sharma,All-Rounder,Indian,20,0,21.91,110.29,162,0,0,5,8.17,29.25,19.87,0.5,0.55,1,Delhi Capitals,37.2,67.64
2018,Tajinder Dhillon,All-Rounder,Indian,20,0,14.43,96.18,19,0,0,4,9.05,28.66,18.54,0.5,0.55,1,Mumbai Indians,29.54,53.71
2018,Akila Dhananjaya,Bowler,Overseas,20,0,11.65,105.23,16,0,0,7,9.19,34.45,21.55,0.5,0.5,1,Mumbai Indians,13.09,26.18
2018,Ben Laughlin,Bowler,Overseas,25,5,11.77,118.16,67,1,0,9,8.32,28.89,24.2,0.5,0.5,1,Rajasthan Royals,19.21,38.42
2018,Billy Stanlake,Batsman,Overseas,20,1,24.73,107.19,126,1,0,0,9.54,39.34,27.78,0.5,0.5,1,Sunrisers Hyderabad,44.57,89.14
2018,Dushmantha Chameera,Bowler,Overseas,20,0,13.35,99.07,43,0,0,5,8.97,30.62,21.01,0.5,0.5,1,Rajasthan Royals,11.02,22.04
2018,Jayant Yadav,All-Rounder,Indian,24,4,24.41,122.71,110,0,0,6,9.18,29.64,21.26,0.5,0.5,1,Delhi Capitals,39.48,78.96
2018,Lungi Ngidi,Bowler,Overseas,20,0,10.0,111.27,30,0,0,8,8.42,26.71,22.58,0.5,0.5,1,Chennai Super Kings,17.04,34.08
2018,Mitchell Santner,All-Rounder,Overseas,20,0,23.73,97.49,135,1,0,3,8.92,28.86,20.85,0.5,0.5,1,Chennai Super Kings,31.19,62.38
2018,Stuart Binny,All-Rounder,Indian,22,2,21.34,118.15,125,1,0,3,9.83,28.59,19.78,0.5,0.5,1,Rajasthan Royals,32.91,65.82
2018,Asif K M,Bowler,Indian,20,0,13.6,101.78,26,0,0,5,8.69,35.77,22.23,0.3,0.4,1,Chennai Super Kings,11.69,29.22
2018,T. Natarajan,Bowler,Indian,21,1,13.32,118.3,51,0,0,17,7.2,20.78,16.85,0.3,0.4,1,Sunrisers Hyderabad,34.41,86.02
2018,Aniket Choudhary,Bowler,Indian,21,1,10.59,92.21,50,0,0,8,9.38,28.11,22.97,0.3,0.3,1,Royal Challengers Bengaluru,14.36,47.87
2018,Anureet Singh,Bowler,Indian,24,4,12.86,98.03,49,0,0,7,9.39,30.75,21.14,0.3,0.3,1,Rajasthan Royals,12.82,42.73
2018,Aryaman Vikram Birla,All-Rounder,Indian,20,0,16.05,98.26,67,0,0,6,9.09,28.13,18.59,0.3,0.3,1,Rajasthan Royals,32.68,108.93
2018,Cameron Delport,All-Rounder,Overseas,20,0,20.05,114.83,61,0,0,2,9.75,29.47,20.54,0.3,0.3,1,Kolkata Knight Riders,30.88,102.93
2018,Javon Searless,All-Rounder,Indian,20,0,18.73,107.51,76,0,0,5,8.82,30.83,21.75,0.3,0.3,1,Kolkata Knight Riders,34.54,115.13
2018,Aditya Tare,Batsman,Indian,23,4,26.76,130.59,233,2,0,0,9.32,37.38,25.62,0.2,0.2,1,Mumbai Indians,54.54,272.7
2018,Anirudha Ashok Joshi,All-Rounder,Indian,20,0,21.35,98.9,69,0,0,1,9.09,29.28,20.45,0.3,0.2,1,Royal Challengers Bengaluru,28.14,140.7
2018,Ankit Sharma,All-Rounder,Indian,22,2,19.46,118.53,150,1,0,9,8.77,29.74,18.24,0.3,0.2,1,Rajasthan Royals,41.83,209.15
2018,Anukul Roy,All-Rounder,Indian,20,0,20.33,102.72,72,1,0,2,8.74,27.05,22.91,0.3,0.2,1,Mumbai Indians,30.55,152.75
2018,Apoorv Vijay Wankhade,Batsman,Indian,23,4,27.96,125.03,284,3,0,1,9.62,39.45,29.79,0.2,0.2,1,Kolkata Knight Riders,54.37,271.85
2018,Bipul Sharma,All-Rounder,Indian,20,0,17.4,94.6,46,0,0,4,9.12,30.97,22.68,0.3,0.2,1,Sunrisers Hyderabad,29.83,149.15
2018,Chaitanya Bishnoi,All-Rounder,Indian,20,0,19.84,97.1,53,0,0,2,8.74,30.48,19.14,0.3,0.2,1,Chennai Super Kings,29.3,146.5
2018,Dhruv Shorey,All-Rounder,Indian,20,0,15.05,100.6,117,1,0,3,8.47,29.9,19.25,0.3,0.2,1,Chennai Super Kings,30.54,152.7
2018,Harshal Patel,All-Rounder,Indian,24,4,33.25,144.05,307,0,0,19,7.75,22.29,19.74,0.3,0.2,1,Delhi Capitals,64.42,322.1
2018,Ishank Jaggi,Batsman,Indian,20,1,20.77,107.56,158,1,0,0,8.62,36.39,27.07,0.2,0.2,1,Kolkata Knight Riders,43.74,218.7
2018,Jatin Saxena,All-Rounder,Indian,20,0,21.72,105.66,62,0,0,1,9.57,31.6,21.89,0.3,0.2,1,Rajasthan Royals,28.62,143.1
2018,Kanishk Seth,All-Rounder,Indian,20,0,16.8,101.34,75,0,0,2,9.37,26.04,23.73,0.3,0.2,1,Chennai Super Kings,28.13,140.65
2018,Kshitiz Sharma,All-Rounder,Indian,20,0,18.25,103.82,87,0,0,1,8.73,31.7,22.04,0.3,0.2,1,Chennai Super Kings,29.07,145.35
2018,Mahipal Lomror,All-Rounder,Indian,22,2,23.12,112.4,121,1,0,5,8.8,32.74,23.08,0.3,0.2,1,Rajasthan Royals,36.66,183.3
2018,Manjot Kalra,Batsman,Indian,19,0,20.46,97.49,111,1,0,1,9.17,37.13,28.72,0.2,0.2,1,Delhi Capitals,39.65,198.25
2018,Manzoor Dar,All-Rounder,Indian,20,0,16.31,102.85,51,0,0,4,9.56,30.51,19.14,0.3,0.2,1,Punjab Kings,30.33,151.65
2018,Mayank Dagar,All-Rounder,Indian,20,0,17.15,109.09,84,0,0,3,8.56,29.94,20.87,0.3,0.2,1,Punjab Kings,32.59,162.95
2018,Mayank Markande,Bowler,Indian,20,0,11.55,115.07,42,0,0,1,9.47,32.5,22.77,0.2,0.2,1,Mumbai Indians,3.51,17.55
2018,Midhun S,All-Rounder,Indian,20,0,17.73,98.37,69,1,0,1,10.5,29.45,21.61,0.3,0.2,1,Rajasthan Royals,25.31,126.55
2018,Mohsin Khan,Bowler,Indian,20,0,8.61,111.74,38,0,0,7,8.89,30.79,21.17,0.2,0.2,1,Mumbai Indians,14.21,71.05
2018,Monu Singh,Bowler,Indian,20,0,11.43,102.56,28,0,0,3,8.81,32.71,22.21,0.2,0.2,1,Chennai Super Kings,8.35,41.75
2018,N Jagadeesan,Batsman,Indian,19,0,21.04,92.62,107,0,0,0,9.56,38.76,30.86,0.2,0.2,1,Chennai Super Kings,38.34,191.7
2018,Nidheesh M D Dinesan,Bowler,Indian,20,0,11.62,101.84,52,0,0,3,9.82,34.0,22.89,0.2,0.2,1,Mumbai Indians,5.56,27.8
2018,Pardeep Sahu,All-Rounder,Indian,23,3,21.3,116.16,136,1,0,4,9.2,31.34,21.54,0.2,0.2,1,Punjab Kings,34.96,174.8
2018,Pavan Deshpande,All-Rounder,Indian,20,0,18.83,95.01,115,1,0,1,9.29,30.36,21.13,0.3,0.2,1,Royal Challengers Bengaluru,26.33,131.65
2018,Prashant Chopra,Batsman,Indian,19,0,17.54,100.71,144,1,0,0,9.58,38.04,23.96,0.2,0.2,1,Rajasthan Royals,40.11,200.55
2018,Ricky Bhui,Batsman,Overseas,23,4,31.41,115.84,163,4,0,0,9.28,38.13,29.27,0.2,0.2,1,Sunrisers Hyderabad,50.58,252.9
2018,Sachin Baby,Batsman,Indian,21,2,24.77,111.15,152,0,0,0,9.39,37.53,26.58,0.2,0.2,1,Sunrisers Hyderabad,46.29,231.45
2018,Sandeep Lamichhane,Bowler,Overseas,20,0,8.62,100.01,44,0,0,3,10.51,34.77,24.87,0.2,0.2,1,Delhi Capitals,4.94,24.7
2018,Sayan Ghosh,Bowler,Indian,21,1,11.45,97.7,35,0,0,6,9.67,32.46,24.43,0.2,0.2,1,Delhi Capitals,10.34,51.7
2018,Sharad Lumba,Batsman,Indian,19,0,20.52,102.69,89,0,0,0,9.22,37.42,31.36,0.2,0.2,1,Mumbai Indians,40.8,204.0
2018,Shreyas Gopal,Bowler,Indian,24,4,8.94,112.21,49,0,0,3,9.04,33.16,21.91,0.3,0.2,1,Rajasthan Royals,7.87,39.35
2018,Siddhesh Dinesh Lad,All-Rounder,Indian,23,3,14.56,122.41,112,1,0,5,9.41,29.99,20.66,0.2,0.2,1,Mumbai Indians,35.3,176.5
2018,Syed Mehdi Hasan,All-Rounder,Indian,20,0,18.4,91.62,57,0,0,2,9.36,29.58,20.62,0.3,0.2,1,Sunrisers Hyderabad,26.6,133.0
2018,Tanmay Agarwal,Batsman,Indian,20,1,18.82,104.02,162,2,0,0,9.31,37.36,27.7,0.2,0.2,1,Sunrisers Hyderabad,41.97,209.85
2019,Jaydev Unadkat,Bowler,Indian,26,6,13.89,111.28,72,0,0,32,8.03,22.76,16.35,2.0,8.4,1,Rajasthan Royals,54.63,6.5
2019,Varun Chakaravarthy,All-Rounder,Indian,20,0,28.27,135.68,185,0,0,14,9.47,22.95,19.13,2.0,8.4,1,Punjab Kings,52.06,6.2
2019,Sam Curran,All-Rounder,Overseas,20,0,38.1,143.7,306,3,0,21,7.24,21.59,16.81,2.0,7.2,1,Punjab Kings,68.98,9.58
2019,Colin Ingram,Batsman,Overseas,19,0,33.85,120.0,294,3,1,0,9.81,35.06,29.07,2.0,6.4,1,Delhi Capitals,55.42,8.66
2019,Axar Patel,All-Rounder,Indian,25,5,33.85,157.41,265,2,0,10,8.45,26.61,20.52,2.0,5.0,1,Delhi Capitals,55.04,11.01
2019,Carlos Brathwaite,All-Rounder,Overseas,23,3,31.74,140.2,233,1,0,8,7.29,27.76,19.44,2.0,5.0,1,Kolkata Knight Riders,51.0,10.2
2019,Mohit Sharma,Bowler,Indian,25,5,11.69,105.77,57,0,0,20,8.39,28.27,18.53,2.0,5.0,1,Chennai Super Kings,35.4,7.08
2019,Shivam Dube,All-Rounder,Indian,20,0,22.89,125.64,103,0,0,8,8.91,28.87,21.87,2.0,5.0,1,Royal Challengers Bengaluru,42.63,8.53
2019,Mohammed Shami,Bowler,Indian,25,5,13.57,108.35,90,0,0,30,7.34,22.06,21.07,2.0,4.8,1,Punjab Kings,53.88,11.23
2019,Prabhsimran Singh,Batsman,Indian,19,0,27.56,124.65,177,1,0,1,8.92,36.38,29.48,2.0,4.8,1,Punjab Kings,51.96,10.83
2019,Nicolas Pooran,Batsman,Overseas,21,2,32.52,136.6,291,3,0,0,9.25,34.99,24.99,2.0,4.2,1,Punjab Kings,59.81,14.24
2019,Shimron Hetmyer,Batsman,Overseas,19,0,35.5,123.58,251,3,1,3,8.67,37.47,26.6,2.0,4.2,1,Royal Challengers Bengaluru,56.29,13.4
2019,Akshdeep Nath,All-Rounder,Indian,23,3,25.63,144.31,214,2,0,10,9.28,27.18,20.1,2.0,3.6,1,Royal Challengers Bengaluru,48.71,13.53
2019,Barinder Singh Sran,Bowler,Indian,23,3,9.94,96.25,79,1,0,12,8.48,28.37,19.38,2.0,3.4,1,Mumbai Indians,23.35,6.87
2019,Varun Aaron,Bowler,Indian,25,5,12.62,109.99,52,0,0,11,9.34,27.09,20.97,2.0,2.4,1,Rajasthan Royals,19.0,7.92
2019,Jonny Bairstow,Batsman,Overseas,19,0,29.5,111.66,297,3,0,2,9.63,36.25,27.03,2.0,2.2,1,Sunrisers Hyderabad,51.24,23.29
2019,Hanuma Vihari,Batsman,Indian,23,4,28.53,136.92,168,2,0,1,9.06,37.9,30.87,2.0,2.0,1,Delhi Capitals,55.85,27.93
2019,Lasith Malinga,Bowler,Overseas,20,0,8.67,97.0,58,0,0,9,9.12,30.25,20.67,2.0,2.0,1,Mumbai Indians,16.72,8.36
2019,Sherfane Rutherford,All-Rounder,Overseas,20,0,21.89,107.81,86,0,0,5,8.63,28.94,22.38,2.0,2.0,1,Delhi Capitals,35.77,17.89
2019,Lockie Ferguson,Bowler,Overseas,22,2,17.99,103.54,82,0,0,21,8.19,21.4,18.46,1.5,1.6,1,Kolkata Knight Riders,37.75,23.59
2019,Prayas Ray Barman,All-Rounder,Indian,20,0,21.21,111.09,139,1,0,7,9.24,28.14,19.11,1.5,1.5,1,Royal Challengers Bengaluru,37.44,24.96
2019,Wriddhiman Saha,Batsman,Indian,24,5,32.08,152.8,316,2,0,0,9.46,38.97,27.99,1.0,1.2,1,Sunrisers Hyderabad,64.99,54.16
2019,Ishant Sharma,Bowler,Indian,25,5,14.42,108.55,72,0,0,14,9.09,29.21,18.66,1.0,1.1,1,Delhi Capitals,24.45,22.23
2019,Oshane Thomas,Bowler,Overseas,20,0,10.57,100.24,69,0,0,7,8.82,34.01,22.95,1.0,1.1,1,Rajasthan Royals,14.73,13.39
2019,Joe Denly,Batsman,Overseas,19,0,23.89,102.73,4,0,0,0,9.36,41.17,26.86,1.0,1.0,1,Kolkata Knight Riders,40.45,40.45
2019,Martin Guptill,Batsman,Overseas,21,2,25.14,111.78,186,2,0,0,9.57,36.57,26.83,1.0,1.0,1,Sunrisers Hyderabad,47.31,47.31
2019,Moises Henriques,All-Rounder,Overseas,26,6,32.15,153.75,257,2,1,12,8.83,26.73,19.86,1.0,1.0,1,Punjab Kings,55.53,55.53
2019,Yuvraj Singh,All-Rounder,Indian,25,5,37.89,169.37,406,4,0,19,7.7,23.99,16.19,1.0,1.0,1,Mumbai Indians,70.75,70.75
2019,Anmolpreet Singh,Batsman,Indian,19,0,21.44,97.97,89,1,0,0,9.13,38.68,27.73,0.75,0.8,1,Mumbai Indians,39.75,49.69
2019,Hardus Viljoen,Bowler,Overseas,20,0,10.77,110.03,38,0,0,6,9.34,34.19,21.63,0.75,0.75,1,Punjab Kings,11.36,15.15
2019,Harry Gurney,Bowler,Overseas,20,0,14.23,104.43,45,0,0,3,9.31,33.45,22.28,0.75,0.75,1,Kolkata Knight Riders,7.02,9.36
2019,Himmat Singh,Batsman,Indian,19,0,18.85,103.53,96,0,0,0,9.18,38.02,29.19,0.5,0.65,1,Royal Challengers Bengaluru,40.52,62.34
2019,Ashton Turner,All-Rounder,Indian,20,0,18.77,101.73,67,1,0,4,8.64,29.05,21.92,0.5,0.5,1,Rajasthan Royals,32.56,65.12
2019,Gurkeerat Singh Mann,All-Rounder,Indian,25,5,24.61,134.96,153,1,0,4,9.3,28.27,20.65,0.5,0.5,1,Royal Challengers Bengaluru,39.34,78.68
2019,Heinrich Klaasen,Batsman,Overseas,21,0,31.15,128.51,171,0,0,2,9.82,37.73,28.05,0.5,0.5,1,Royal Challengers Bengaluru,54.43,108.86
2019,Keemo Paul,All-Rounder,Overseas,20,0,19.88,98.26,15,0,0,6,9.05,28.89,20.07,0.5,0.5,1,Delhi Capitals,33.72,67.44
2019,Liam Livingstone,All-Rounder,Overseas,20,0,32.69,117.65,284,3,0,12,7.63,23.04,16.84,0.5,0.5,1,Rajasthan Royals,50.84,101.68
2019,Darshan Nalkande,All-Rounder,Indian,20,0,15.82,90.64,40,0,0,4,8.07,26.57,23.87,0.3,0.3,1,Punjab Kings,30.74,102.47
2019,Shashank Singh,All-Rounder,Indian,22,2,23.55,110.61,109,2,0,7,8.98,34.38,22.75,0.3,0.3,1,Rajasthan Royals,38.45,128.17
2019,Sarfaraz Naushad Khan,All-Rounder,Indian,24,4,20.7,126.57,159,0,0,4,8.89,29.7,21.57,0.3,0.25,1,Punjab Kings,37.51,150.04
2019,Agnivesh Ayachi,All-Rounder,Indian,20,0,15.9,99.8,23,0,0,4,8.72,30.35,20.07,0.3,0.2,1,Punjab Kings,31.3,156.5
2019,Ankush Bains,Batsman,Indian,24,5,23.17,137.83,312,3,0,0,8.85,36.67,28.94,0.2,0.2,1,Delhi Capitals,56.86,284.3
2019,Anrich Nortje,Bowler,Overseas,20,0,10.5,113.13,19,0,0,12,8.34,27.48,20.92,0.2,0.2,1,Kolkata Knight Riders,23.17,115.85
2019,Arshdeep Singh,Bowler,Indian,20,0,17.19,112.13,115,1,0,24,8.1,16.83,15.63,0.2,0.2,1,Punjab Kings,42.85,214.25
2019,Bandaru Ayyappa,Bowler,Indian,20,0,11.4,92.62,11,0,0,5,9.01,33.48,24.08,0.2,0.2,1,Delhi Capitals,10.58,52.9
2019,Devdutt Padikkal,Batsman,Indian,19,0,29.43,106.57,239,3,0,2,9.85,36.54,28.05,0.2,0.2,1,Royal Challengers Bengaluru,48.52,242.6
2019,Harpreet Brar,All-Rounder,Indian,20,0,18.04,100.24,116,0,0,8,8.21,27.25,17.58,0.3,0.2,1,Punjab Kings,37.74,188.7
2019,Jalaj Saxena,All-Rounder,Indian,25,5,23.4,134.16,142,2,0,9,9.06,30.62,19.5,0.3,0.2,1,Delhi Capitals,45.36,226.8
2019,M. Ashwin,Bowler,Indian,23,3,12.89,107.57,67,0,0,16,8.8,25.92,19.77,0.2,0.2,1,Punjab Kings,28.27,141.35
2019,Manan Vohra,Batsman,Indian,20,1,21.8,107.09,125,0,0,0,9.18,35.06,26.5,0.2,0.2,1,Rajasthan Royals,43.35,216.75
2019,Milind Kumar,All-Rounder,Indian,25,5,25.72,137.7,162,2,0,8,9.18,32.9,22.13,0.3,0.2,1,Royal Challengers Bengaluru,45.21,226.05
2019,Nathu Singh,Bowler,Indian,23,3,13.94,114.82,75,0,0,9,9.15,26.94,19.03,0.2,0.2,1,Delhi Capitals,16.8,84.0
2019,Nikhil Shankar Naik,Batsman,Indian,23,4,27.4,122.16,240,3,0,0,8.97,34.31,28.18,0.2,0.2,1,Kolkata Knight Riders,52.41,262.05
2019,Pankaj Jaswal,All-Rounder,Overseas,20,0,19.28,95.5,49,1,0,4,8.54,31.56,25.8,0.3,0.2,1,Mumbai Indians,31.64,158.2
2019,Prithvi Raj Yarra,Bowler,Indian,20,0,11.79,101.1,35,0,0,7,9.72,35.75,20.01,0.2,0.2,1,Kolkata Knight Riders,11.69,58.45
2019,Rasikh Dar,Bowler,Indian,20,0,12.88,110.97,36,0,0,11,8.3,27.65,22.74,0.2,0.2,1,Mumbai Indians,21.96,109.8
2019,Riyan Parag,All-Rounder,Indian,20,0,24.05,99.36,128,1,0,6,8.85,32.1,22.15,0.3,0.2,1,Rajasthan Royals,35.38,176.9
2019,Ruturaj Gaikwad,Batsman,Indian,21,0,19.11,108.33,145,1,0,0,9.4,38.24,24.97,0.2,0.2,1,Chennai Super Kings,43.04,215.2
2019,Shrikant Mundhe,All-Rounder,Indian,20,0,13.71,104.45,61,1,0,3,9.1,33.19,18.58,0.3,0.2,1,Kolkata Knight Riders,29.72,148.6
2019,Shubham Ranjane,All-Rounder,Indian,20,0,17.3,93.09,84,1,0,2,9.45,33.6,18.47,0.3,0.2,1,Rajasthan Royals,26.44,132.2
2020,Pat Cummins,All-Rounder,Overseas,26,6,45.0,190.0,641,5,1,24,7.33,23.22,19.07,2.0,15.5,1,Kolkata Knight Riders,83.39,5.38
2020,Glenn Maxwell,All-Rounder,Overseas,28,7,45.0,190.0,524,3,0,24,8.25,21.67,16.32,2.0,10.75,1,Punjab Kings,81.55,7.59
2020,Christopher Morris,All-Rounder,Overseas,28,7,45.0,190.0,544,3,1,24,7.98,19.98,15.5,2.0,10.0,1,Royal Challengers Bengaluru,82.09,8.21
2020,Sheldon Cottrell,Bowler,Unknown,20,0,12.77,109.12,56,0,0,22,9.11,25.8,20.04,2.0,8.5,1,Punjab Kings,36.23,4.26
2020,Nathan Coulter-Nile,Bowler,Overseas,28,7,14.7,111.9,90,0,0,29,7.41,21.45,17.6,2.0,8.0,1,Mumbai Indians,52.17,6.52
2020,Shimron Hetmyer,Batsman,Overseas,20,1,37.5,148.38,351,3,0,2,9.15,37.52,30.56,2.0,7.75,1,Delhi Capitals,66.53,8.58
2020,Piyush Chawla,Bowler,Indian,26,6,12.6,118.01,82,0,0,22,9.03,28.5,19.4,2.0,6.75,1,Chennai Super Kings,36.73,5.44
2020,Sam Curran,All-Rounder,Overseas,21,1,41.73,157.18,330,3,0,18,7.38,23.65,15.85,2.0,5.5,1,Chennai Super Kings,68.71,12.49
2020,Eoin Morgan,Batsman,Overseas,24,5,40.9,168.03,424,4,1,1,9.21,36.57,28.43,2.0,5.25,1,Kolkata Knight Riders,75.25,14.33
2020,Marcus Stoinis,All-Rounder,Overseas,25,5,40.78,169.38,375,0,0,24,7.37,23.92,17.64,2.0,4.8,1,Delhi Capitals,78.13,16.28
2020,Aaron Finch,Batsman,Overseas,25,6,43.36,172.43,514,4,0,1,8.37,40.55,28.94,2.0,4.4,1,Royal Challengers Bengaluru,79.35,18.03
2020,Kane Richardson,Bowler,Overseas,28,7,9.84,108.5,73,0,0,19,9.41,26.39,18.62,2.0,4.0,1,Royal Challengers Bengaluru,31.0,7.75
2020,Varun Chakaravarthy,All-Rounder,Indian,21,1,25.66,131.96,166,2,0,9,9.13,25.83,21.99,2.0,4.0,1,Kolkata Knight Riders,45.35,11.34
2020,Chris Jordan,All-Rounder,Overseas,23,3,25.27,138.61,191,0,0,7,8.01,29.75,20.63,2.0,3.0,1,Punjab Kings,46.42,15.47
2020,Jaydev Unadkat,Bowler,Indian,28,7,11.73,115.86,104,0,0,31,6.93,20.87,17.14,2.0,3.0,1,Rajasthan Royals,56.75,18.92
2020,Robin Uthappa,Batsman,Indian,25,6,43.35,170.84,477,6,1,0,9.8,40.15,28.97,2.0,3.0,1,Rajasthan Royals,78.13,26.04
2020,Alex Carey,Batsman,Unknown,19,0,21.03,103.19,175,2,0,0,9.03,38.03,30.13,2.0,2.4,1,Delhi Capitals,42.87,17.86
2020,Yashasvi Jaiswal,All-Rounder,Unknown,20,0,22.58,107.09,91,0,0,2,8.43,32.56,20.29,2.0,2.4,1,Rajasthan Royals,32.6,13.58
